aid,uid,label
561,24511216,-1
117,28584672,-1
1781,144980,-1
432,61981906,-1
692,51647899,1
727,47144483,-1
1904,78055919,-1
191,9988182,-1
2118,20160597,-1
1468,21067990,-1
1635,34597394,-1
692,68851670,-1
1415,63024019,-1
1508,81925214,-1
1566,59815343,-1
2047,62350222,-1
136,25101827,-1
1580,56966819,-1
1415,53488385,-1
727,10973075,-1
1044,68347972,-1
561,45150326,-1
1017,37149195,-1
914,65403888,-1
1182,67444337,-1
1415,10174087,-1
191,60133255,-1
117,27643773,-1
1714,15825040,-1
1291,18725709,-1
1291,20996299,-1
692,15680569,-1
966,49141188,-1
1970,21556183,1
136,14866606,-1
1377,45078833,-1
191,56672323,-1
1119,17437865,-1
1119,27939965,-1
432,72229900,-1
117,76950462,-1
411,55811416,-1
7,53659792,-1
624,55209588,-1
725,72937347,-1
136,51534573,-1
1940,70479144,-1
692,41502600,-1
1871,65376435,-1
1291,57833107,-1
389,78043918,-1
1377,15747751,-1
692,38108605,-1
692,13696146,-1
1468,29445894,-1
1415,48196930,-1
1377,54266264,-1
903,58535608,-1
543,45864038,-1
1182,33889766,-1
1827,37260855,-1
692,19303266,-1
1918,18984672,-1
191,46014953,-1
875,65273191,-1
1918,70686030,-1
1023,37890797,-1
727,67529850,-1
432,61391136,-1
671,65395560,-1
1379,12533413,-1
411,69908199,-1
1530,21482237,1
1119,3463120,-1
411,28939002,-1
543,48291784,-1
117,42390709,-1
1407,36989599,-1
1119,65018125,-1
1291,13236847,-1
1950,47068811,-1
1622,19295535,-1
145,12174553,-1
117,57665035,-1
1291,29049358,1
1468,28361208,-1
1377,57674289,-1
1622,42690729,-1
1605,75542515,-1
1957,36574226,-1
117,17695417,-1
145,49043236,-1
1468,28762439,-1
302,51353693,-1
1918,21216331,-1
748,29593031,-1
1566,4065782,-1
311,60838421,-1
1215,24107765,-1
1957,20722441,-1
1950,21836068,-1
1827,82310255,-1
1254,4961995,-1
543,45896416,-1
369,81392557,-1
1119,32989659,-1
561,41597923,-1
411,417238,-1
1622,35126387,-1
561,39224436,-1
2050,4481886,-1
1468,81596298,-1
2197,81314505,-1
960,52712835,-1
1407,42846429,-1
389,32321296,-1
231,48171095,-1
1017,33928120,-1
1512,61383877,-1
1566,46742516,-1
2201,22367298,-1
1566,41036160,-1
117,73596318,-1
692,53929997,-1
1119,16039923,-1
1415,11576023,-1
1468,58679651,-1
1140,79132972,-1
1291,49141186,-1
561,19566903,-1
1530,4651771,1
1119,6183712,-1
2048,53299092,-1
692,25818483,-1
145,6780641,-1
311,62791082,-1
1119,23050003,-1
846,71825077,-1
2068,33856976,-1
1566,64916341,-1
191,49536353,-1
1566,61337495,-1
916,81956124,-1
2050,67643916,-1
846,51552114,-1
302,7789909,-1
70,29400681,-1
1119,69875517,-1
1017,52405358,-1
692,65293907,-1
286,49602262,-1
432,41492765,-1
1377,45492562,-1
136,8483171,-1
2031,57881171,-1
1918,55646890,-1
1119,51547401,-1
1940,22451627,-1
1044,74577195,-1
2050,39819522,-1
2054,27211496,-1
692,69341411,-1
1918,53731631,-1
543,49308394,-1
647,63274339,-1
1483,11369822,-1
692,51916081,-1
411,13183409,-1
966,20878972,1
70,33071574,-1
286,35157556,-1
70,48959514,-1
561,77273733,-1
74,44166578,-1
311,74348469,-1
1415,78313747,-1
411,52956909,-1
411,28627825,-1
681,11617721,-1
302,24906887,-1
1201,20952698,-1
302,8868635,-1
561,55350997,-1
1918,27481072,-1
411,29955957,-1
561,30230812,-1
1027,79505707,-1
1714,37695429,-1
686,10133784,-1
206,70738111,1
792,32835837,-1
136,33778517,-1
174,12104843,-1
1483,76801626,-1
1415,1305266,-1
136,32976297,-1
191,65766974,-1
1566,66330210,1
1449,44090020,1
311,42862621,-1
1377,16691113,-1
1842,50259595,-1
1918,48647334,-1
686,3646598,-1
1931,80442346,1
561,61263020,1
692,24178845,-1
1728,53533124,-1
2118,8611483,-1
966,61868926,-1
914,42699743,-1
1468,56617200,-1
136,9273661,-1
688,2322245,-1
471,73483787,-1
1749,17642400,-1
432,64669839,-1
1749,1258200,-1
561,3024793,-1
411,38346929,-1
1415,55220647,-1
113,76591457,-1
191,69512045,-1
389,10688214,-1
1468,59383123,-1
432,56756125,-1
1566,60077404,1
519,51989367,1
966,56897858,-1
1291,52433758,-1
846,29590628,-1
1201,43601963,-1
1503,20784247,-1
903,60283524,-1
561,29056979,-1
1468,45927392,-1
1714,55842864,-1
450,81502285,-1
1415,10261058,-1
2205,53044502,-1
411,7224350,-1
916,44234406,-1
660,37610399,-1
1930,18609345,-1
561,9205656,-1
853,47578184,-1
692,5958159,-1
2031,20285005,-1
914,24969408,-1
1530,57069085,-1
173,64210619,1
1605,47615195,-1
1119,41513415,-1
2118,77383029,-1
2048,5892984,-1
1827,72024867,-1
1291,4124967,-1
389,7983386,1
2048,37276231,-1
692,72324392,-1
1530,2394834,-1
1496,39935635,-1
1468,55138767,-1
1468,64678766,-1
12,26481647,-1
2201,61751721,-1
136,39043938,-1
1714,70042160,-1
369,18314175,-1
191,62954182,-1
765,71496135,-1
173,25226015,-1
1119,39975452,-1
302,52795266,-1
1407,7640574,-1
1530,40097166,-1
2112,81605318,-1
692,56076710,-1
191,49825482,-1
1605,21078520,-1
1415,76120052,-1
389,6196382,-1
543,715065,-1
2031,38891657,-1
121,4943722,-1
1291,30698168,1
70,38383350,-1
2031,35149733,-1
1335,25290308,-1
692,3101369,-1
302,77018014,-1
1894,70929313,-1
1605,9400812,1
692,51724478,-1
1119,35518384,-1
231,54195773,-1
1468,27618204,-1
1621,21896831,-1
70,38030334,-1
561,50558267,-1
1950,60935612,-1
1918,3200286,-1
2118,66385100,-1
748,81977519,1
1596,63026470,-1
1566,1627917,-1
302,33915868,-1
1140,31503960,1
1566,35604630,-1
699,36464002,-1
191,2917418,-1
692,39685806,-1
1119,93705,-1
1950,35315633,-1
939,20609471,-1
173,68365412,-1
692,28952702,-1
145,21155179,-1
1468,81987974,-1
765,45988006,-1
1950,7273656,-1
1119,19344197,-1
1291,65818291,-1
692,73635490,-1
561,46622862,-1
1596,36031422,-1
2205,61138626,-1
70,61599133,-1
1379,71359098,-1
411,23307695,-1
1468,6705221,-1
1119,6806582,-1
1605,63686068,-1
1044,63582347,-1
117,12278250,-1
2118,62273290,-1
1023,26863406,-1
1728,28447006,-1
1119,30751954,-1
939,14678479,-1
1291,38229101,-1
1930,38691168,-1
748,41959843,-1
561,32623369,-1
2031,76378236,-1
1379,63951631,1
1508,48561285,-1
1254,8283975,-1
1714,65534848,-1
692,42787120,-1
12,24281230,-1
1044,40243804,-1
1621,64410258,-1
692,29903504,-1
1377,10510375,-1
1140,57252802,-1
1918,81013172,-1
212,24234167,-1
914,74605382,1
692,2661341,-1
692,58506984,-1
966,79395876,1
2031,44846454,-1
286,47378245,-1
846,59661345,-1
1215,33333963,-1
191,4250150,-1
1119,5174231,-1
70,63379705,-1
561,6977696,-1
1468,69266536,-1
136,21105816,-1
1468,75535345,-1
916,55269788,-1
748,60711583,-1
1284,73752990,-1
336,67504049,-1
205,85697,-1
411,44599467,-1
1894,47927507,-1
561,68590185,-1
1291,62686004,-1
699,24321923,-1
1377,68463661,-1
1918,16829850,-1
1017,9904167,-1
113,6341575,-1
765,50920517,-1
117,8992337,-1
1468,54279424,-1
543,50489591,-1
1621,53024858,-1
302,66109166,1
86,9044250,1
624,26176744,-1
136,62245960,-1
231,43302546,1
117,33318829,-1
2050,73520049,-1
70,41866574,-1
765,3148761,-1
411,73278044,-1
748,67211150,-1
2031,73116168,-1
543,61696281,-1
692,49760728,-1
1415,48260659,-1
1596,40331953,-1
70,15066127,-1
1107,14287716,-1
1566,78297350,-1
1468,62455722,-1
369,16971717,-1
1483,82142973,-1
2031,59667587,-1
411,19925892,-1
70,70176917,1
543,65018272,-1
404,33070809,-1
2154,73516523,-1
1950,39161211,-1
1950,4371916,-1
1622,35265678,-1
136,45405646,-1
692,2931861,-1
671,62874795,-1
692,10287092,-1
1468,4413145,-1
1017,68433395,1
692,36771625,-1
404,54823150,-1
1119,45595067,-1
1819,36654072,-1
411,43958614,-1
231,80144056,-1
1950,20460357,-1
1508,81692663,-1
1119,2130718,-1
1672,30296987,-1
2031,81116823,1
1291,44881660,-1
12,61987917,-1
1728,38465701,-1
1530,25404605,-1
302,48259812,-1
191,78852648,-1
136,62364781,-1
311,23288615,-1
1017,63700906,-1
1468,40494062,-1
914,27807500,-1
117,26817677,-1
1468,44257558,-1
1284,17057185,-1
117,61847240,-1
70,69437279,-1
1119,61204695,-1
1841,37965936,-1
1468,391585,-1
1468,67975905,-1
1044,12373908,-1
212,15268473,-1
1950,41262095,-1
1970,17626002,-1
748,37003189,-1
1171,50109573,-1
1201,73094294,-1
1291,33750677,-1
12,76631228,-1
1119,54147901,-1
231,40354036,-1
692,77009318,-1
420,28371907,-1
1904,12670028,-1
692,33080408,-1
1605,34514166,1
765,11473204,-1
432,74683135,-1
302,74356267,-1
302,64064907,-1
914,75606753,-1
1291,7327091,-1
1950,59337063,-1
302,47240673,-1
191,49348379,-1
1483,42862057,-1
1483,54706092,-1
145,12770450,-1
1622,36811277,-1
1119,34404418,-1
1918,61426080,-1
1566,4254649,-1
1566,30719047,-1
1415,43923095,-1
725,65794365,-1
1291,80152699,-1
561,74515632,-1
727,74088735,1
136,47215170,-1
136,77365572,1
1966,19544545,-1
1841,20284615,-1
966,69611842,-1
886,38023600,-1
903,68082784,-1
1379,30923971,-1
1119,51618639,-1
1291,10444155,-1
561,18931714,-1
1605,53968387,-1
543,58410405,-1
561,69681260,-1
411,11073138,-1
725,12838666,-1
389,117890,-1
692,79617495,-1
916,50970165,-1
2031,15130473,-1
699,53937765,-1
748,81092386,-1
1468,5040160,-1
699,67757583,-1
699,63492742,-1
1119,10032067,-1
1530,70494479,-1
2044,57900420,-1
74,27123769,-1
846,32792812,-1
692,62745302,-1
302,82425914,-1
1119,36119323,-1
1407,64963972,1
411,13023485,-1
411,82440723,-1
1140,66921374,-1
1596,25669755,-1
846,38485864,-1
846,63068317,-1
1119,35229990,-1
2118,33875175,-1
692,40176,-1
1021,51023251,-1
1284,81207647,-1
177,23469455,-1
692,53079072,-1
1918,25133048,-1
1847,59427910,-1
1468,14731107,-1
1291,51669393,-1
117,25274670,-1
692,58669806,-1
1918,65256576,-1
1931,23456562,-1
692,25522795,-1
404,34434531,-1
1605,7160778,-1
1119,14283788,-1
1119,56806796,-1
2013,63433483,-1
1415,52896444,-1
529,58425574,-1
1017,7567661,-1
2013,55146476,-1
1119,81809695,-1
1415,60095067,-1
7,25595863,-1
916,68069270,-1
70,14628030,-1
136,27939014,-1
205,3168946,-1
1728,3663294,-1
117,54589764,-1
792,24375660,-1
1950,75058526,-1
1918,38157706,-1
1468,24661300,-1
725,76962658,-1
1605,57931141,-1
765,40307756,1
420,58797959,-1
939,62826158,-1
1119,54173538,-1
1468,37868050,-1
432,55553403,-1
939,74780378,-1
1140,74754248,-1
1468,67342091,-1
2048,61093483,-1
792,5243243,-1
792,52465807,-1
12,79945677,-1
191,49760726,-1
302,33308814,-1
311,70416258,-1
519,50539751,-1
1415,32528428,-1
411,8265327,-1
846,27250034,-1
1140,63572722,-1
1530,43572888,-1
1468,33160450,-1
2013,50793783,-1
1119,71959180,-1
671,74869252,-1
1254,57124936,-1
939,5405161,-1
1566,163112,-1
692,13426251,-1
2031,66973997,-1
1596,34121952,-1
1407,23575055,-1
411,42575890,-1
1566,67514431,-1
70,50716277,-1
191,28408464,-1
1749,82442038,-1
411,8203513,-1
1407,80769547,-1
1950,56128905,-1
1950,13096696,-1
1468,15381351,-1
846,76640890,1
1635,68816100,-1
1415,69837099,-1
1918,26719941,-1
420,61692981,-1
692,41893382,-1
914,9195582,1
1291,31198256,-1
1940,77090276,-1
411,67220460,-1
1468,13421125,1
1415,58400892,-1
1749,22043338,-1
1291,43806637,-1
231,27661984,-1
212,32341156,-1
1566,72654889,-1
939,11413523,-1
692,8113581,-1
1468,69077578,-1
1566,74372812,-1
1291,75320196,1
792,27633945,-1
692,20220940,-1
1119,50113153,-1
136,52430722,-1
411,36629001,-1
1338,9184177,-1
12,57629327,1
1566,31231434,-1
1377,75818119,-1
173,74852720,-1
692,32142906,-1
1622,15208721,-1
1746,54623370,-1
1057,44059248,-1
1483,77684741,-1
765,3685017,-1
1407,46493697,1
692,58612343,-1
70,77849808,-1
1017,36028555,-1
1119,75673869,-1
7,47149930,-1
411,57718406,-1
1622,29615083,-1
1291,59500986,-1
1530,12198697,-1
436,42351167,-1
1714,57561998,-1
411,47762225,-1
727,2737409,-1
561,37359524,-1
1827,4226740,-1
206,81235169,-1
206,61975011,-1
1107,8978183,-1
191,28650568,-1
1918,44503509,-1
404,8557989,-1
212,63268546,-1
1023,27222070,-1
6,27675273,-1
561,32409404,-1
2013,55919928,-1
1415,27811200,-1
1201,75689879,-1
231,22703460,-1
432,63770482,-1
7,6683364,-1
2048,60677035,-1
1749,24163845,-1
70,59697611,-1
1021,21159833,-1
191,80440031,-1
561,60618208,-1
1728,13575997,-1
1317,48348138,-1
765,80520170,-1
916,38302588,-1
1930,51239762,-1
121,72658227,-1
1930,13524447,-1
1107,80189301,-1
1277,13548028,-1
1119,80053848,-1
2050,34256102,-1
1483,7275262,-1
2031,33182862,-1
432,55531757,-1
1605,68257016,-1
2013,24080769,-1
206,40616893,1
692,69577073,-1
1350,37286641,-1
1962,70021908,-1
1596,1374647,-1
1957,68993508,-1
1781,81904882,-1
389,78946871,-1
1119,31244794,-1
1918,79850616,-1
1596,13733333,-1
191,18096248,-1
1377,35967115,-1
1468,45742752,-1
1605,30131129,-1
117,21465343,-1
914,72628733,-1
1468,4250272,-1
113,44608638,-1
1254,60908855,-1
1017,4629277,-1
191,5682195,-1
692,70458452,-1
748,31252000,-1
561,28704906,-1
191,37008806,-1
939,64632758,-1
1119,2817685,-1
519,3403066,-1
191,76473562,-1
173,52775356,-1
1957,15876654,-1
692,15201368,-1
1716,8629141,-1
613,55546291,-1
1827,44959679,-1
411,6345534,-1
1119,10346220,-1
727,2223268,-1
792,70257547,-1
1468,14049699,-1
2118,31293890,-1
1605,55244676,-1
136,4406847,-1
846,33514651,-1
727,22159462,-1
411,36863921,-1
1918,20428327,-1
471,54726878,-1
212,53609007,-1
2031,25587386,-1
191,74817336,-1
1057,26742340,-1
846,27068934,-1
1819,42400702,-1
411,42350892,-1
1503,10608661,-1
1291,2995295,-1
1728,21752295,-1
1468,80307702,-1
1622,13513186,-1
411,49629681,-1
12,4115394,-1
1918,34794590,-1
411,47492099,-1
389,32638393,-1
2118,46598661,-1
1415,17924631,-1
671,5868861,-1
1468,81089164,-1
1468,9754301,-1
1819,329859,-1
1468,72733120,-1
389,18103136,-1
6,22650364,1
932,61215800,-1
765,14446502,-1
2013,15143724,-1
70,62406876,-1
914,7480863,1
914,77688069,-1
18,2649920,-1
231,53262723,-1
174,64917687,1
7,24948101,-1
1781,52266647,-1
311,61265244,-1
173,34268252,-1
914,64463987,-1
1918,77042143,-1
748,71607884,-1
692,48592618,-1
692,32039518,1
404,10486061,-1
727,36126189,-1
1468,74274749,-1
1918,55179014,-1
191,18430012,-1
1950,44359358,-1
692,64428725,-1
1918,58352619,-1
2118,34983316,-1
1508,21096522,-1
311,61142877,-1
2013,20430280,-1
966,9412494,-1
411,33181715,1
519,28238389,-1
1714,53320923,-1
1415,64200957,-1
1827,20579891,-1
1918,19875318,-1
1379,17989543,-1
977,69656156,-1
411,78187080,-1
450,28700132,-1
411,6463033,1
1468,37768839,-1
1017,30187213,-1
543,40005245,-1
1714,33117220,-1
1291,46795522,-1
136,55358130,-1
1375,54044860,-1
692,12884299,-1
1503,55938708,-1
1350,28771771,-1
471,3811917,-1
1468,16597974,-1
1605,70506397,1
1254,58516294,1
1291,25404692,-1
1566,14299844,-1
411,23186060,-1
2118,71577128,-1
846,4986632,-1
692,52509742,-1
1119,25432379,-1
389,57381533,-1
454,23197395,-1
1749,45749006,-1
692,73507443,-1
1635,28814694,1
692,72769646,-1
692,36481839,-1
1503,51686659,-1
1781,27954109,-1
692,33898755,-1
1904,20875140,-1
1407,12854063,-1
2196,26223976,-1
1017,5856793,-1
1291,4872911,-1
311,68021912,-1
1377,67882922,-1
86,20733100,-1
70,31020818,-1
1819,73861524,-1
692,67311450,-1
1918,80892492,-1
1962,77685245,-1
191,1094509,-1
1317,58184481,-1
1749,64092638,-1
70,61392450,-1
2013,20557389,-1
173,67470,-1
1605,10634012,-1
389,4839419,-1
411,69942576,-1
1841,64437306,-1
966,69870312,-1
681,19035570,-1
1468,37387696,-1
1415,79051765,-1
1827,6880290,-1
692,77297017,-1
1940,20661575,-1
846,49923945,1
1596,45966042,-1
692,3327961,-1
191,48739905,-1
692,7655118,-1
561,21682746,-1
914,52979934,-1
561,77492231,-1
12,75038024,-1
1841,72085202,-1
966,16570513,-1
886,2427052,-1
2050,32512584,-1
692,53651759,-1
191,34982227,1
177,19606155,-1
1530,81064353,-1
191,38093397,-1
432,14277661,-1
692,69474155,-1
454,27868394,-1
1429,73744055,-1
1468,77214328,-1
191,39390996,-1
1918,45371655,-1
692,37378971,-1
1379,35421707,-1
336,58920642,-1
692,67394105,-1
1377,52332544,-1
420,73014802,-1
173,74619598,-1
1566,42522367,-1
1930,65969119,-1
117,53710568,-1
1415,73907489,-1
117,63246597,-1
1530,15445738,-1
1749,61834158,-1
692,59483085,-1
727,48788718,-1
302,53285352,-1
1566,34668514,-1
411,43359994,-1
692,38587870,1
1468,8548629,-1
432,38803134,-1
136,8458885,-1
1566,65496840,-1
1119,52892603,-1
173,5426344,-1
686,55319544,-1
1350,44858151,-1
311,30444773,-1
454,61027033,-1
1415,44112680,-1
1496,53393912,-1
1483,22566256,-1
191,4272546,-1
1140,70413141,-1
914,30470022,-1
2201,30427246,-1
960,70328657,-1
1215,5011877,-1
613,22978721,-1
966,11908779,-1
1918,12925137,-1
853,73425660,-1
692,24089975,-1
1379,48747059,-1
70,58871318,-1
411,38147190,-1
1596,64814655,-1
231,82337178,-1
1605,57756123,-1
1119,1189847,-1
1119,53280720,-1
1338,28450197,-1
411,13711808,-1
1119,82282160,-1
1468,13962883,-1
1918,51640662,-1
1671,29368790,-1
1375,77147771,1
727,75890675,-1
411,68020299,1
686,77524518,-1
1017,31316396,-1
692,50375423,-1
1918,70214631,-1
1379,20005290,-1
2118,6826980,-1
1483,26524112,1
117,33148707,-1
1407,65197018,-1
966,44442060,-1
2196,23033873,-1
7,38723565,-1
1119,7193852,-1
1530,36938659,-1
231,22405535,-1
1119,3821857,-1
1716,8367264,-1
1605,44701124,-1
1950,57492582,-1
1335,18778910,1
561,1756262,-1
1119,55821674,-1
1483,39377358,-1
191,55945643,-1
1918,69015088,-1
1566,37262910,-1
932,28323843,-1
1415,46245743,-1
1530,10127758,-1
914,71050998,-1
966,14104138,-1
191,32681772,-1
2118,74619397,1
1468,34048567,-1
2031,40589055,-1
1407,18869315,-1
2196,4408060,-1
12,62641672,-1
286,24495450,-1
2050,72987161,-1
1635,28507476,-1
2013,56510607,-1
692,79866913,-1
914,79144447,-1
1379,6142905,-1
1483,44000050,-1
1781,32388891,-1
1827,14077685,-1
561,57997838,-1
369,30859699,-1
2013,78799170,-1
1291,73846487,-1
1827,78086831,-1
173,68917214,-1
1621,75651498,-1
2031,52716284,-1
206,32465569,-1
1377,57475518,1
173,12154744,1
1566,59714925,-1
914,38980371,-1
1605,27588230,-1
916,4377380,-1
311,77447973,-1
692,67424201,-1
2118,52853492,-1
70,47011778,-1
191,53133009,-1
2118,5631981,-1
411,15607029,-1
113,82246675,-1
765,31960147,-1
2048,39041826,-1
404,51955722,-1
1918,73223308,-1
18,53255063,-1
411,31999529,-1
191,7858737,-1
2031,17216804,-1
1957,38233739,-1
389,43238613,-1
2031,49533576,-1
647,35876912,-1
404,65861803,-1
2050,57507250,-1
1291,49849369,-1
1140,27664788,1
173,64792411,-1
1790,78946290,-1
411,56699455,-1
692,53745806,-1
846,44756080,-1
1622,27353590,-1
1468,45424508,-1
1291,2171636,-1
966,48655392,-1
1605,14085192,-1
748,20963108,-1
1827,29583700,-1
1254,82512192,-1
1749,76833230,-1
2050,31021771,-1
1338,77631474,-1
191,59295921,-1
1918,20318499,-1
725,44706301,-1
1291,2590035,-1
1107,21059630,-1
1596,4967917,-1
1182,40052551,-1
12,76050209,-1
1338,78498296,-1
561,65670316,-1
1407,558436,-1
1605,63837816,-1
903,12199753,-1
692,77914783,1
1468,78142889,-1
173,72444159,-1
561,57507133,-1
145,52305320,-1
1468,66115260,-1
1605,31756224,-1
1468,36908589,1
519,71542798,-1
1918,24027849,-1
411,80312119,-1
1622,38991442,-1
2013,29810978,-1
1931,56889637,-1
1119,62015837,-1
136,21739354,-1
1468,28720285,-1
136,41105768,-1
1415,49394198,-1
1415,33259161,-1
1728,46747805,-1
561,30855600,-1
1998,7471905,-1
231,56552348,-1
117,68063005,-1
916,71420168,-1
231,65855456,1
681,40836894,-1
117,49319255,1
561,62364546,-1
727,35842179,-1
369,44702050,-1
145,4995522,-1
2031,53354977,-1
692,63184912,-1
1254,16100676,-1
1596,79271394,-1
1119,61060070,-1
1530,9914987,-1
1827,16905174,-1
1596,17231223,-1
117,54133662,-1
389,27774872,-1
1119,61233120,-1
1671,13868484,-1
692,20811730,-1
1335,65586696,-1
1566,69010707,-1
2013,76240556,-1
2205,74882780,-1
1023,75661947,-1
70,77729518,-1
2031,7135595,-1
369,51778155,-1
1827,39833932,-1
404,57502942,-1
411,44922280,-1
1930,63280312,1
1044,82316076,-1
561,41819922,-1
1714,79422053,1
1714,43476861,1
286,53978471,-1
2031,2916759,-1
231,22744997,-1
1714,496089,-1
1230,74714918,-1
1291,45505375,1
1021,47992018,-1
1379,81594904,-1
1449,58904285,-1
792,57798824,-1
173,30336517,-1
411,81336016,-1
432,73188264,-1
411,39161513,-1
1119,41793884,-1
1605,22586705,-1
1119,82364903,-1
1415,51522636,-1
191,60272587,-1
951,15361527,-1
1483,64000787,-1
212,33165208,-1
1449,59496582,-1
432,81170148,-1
1728,45761570,-1
2031,21827098,-1
1605,65228851,-1
1201,78073204,-1
1508,26576299,-1
1119,59082006,-1
1291,40288785,-1
1728,17077343,-1
2013,49098554,-1
519,21533378,1
1379,36970044,-1
692,19296563,-1
1596,13721816,-1
1918,72171290,-1
1379,69153478,-1
2031,1658844,-1
411,72472051,-1
145,6920943,-1
1254,73520419,-1
70,42759710,-1
1790,81385111,-1
411,7929423,-1
411,52744614,-1
846,16640088,-1
231,11196226,-1
561,52296374,-1
1716,5653680,-1
1468,18286787,1
1407,43359731,-1
2013,26275388,-1
1910,39732242,-1
1317,51617506,-1
74,9038186,-1
2048,9192892,-1
411,45851293,-1
404,47302130,-1
1338,42647997,-1
692,54361967,-1
1605,70234969,-1
692,1777491,-1
1998,57576018,-1
699,42089253,-1
191,11353901,-1
1910,34397748,-1
692,64200515,-1
2013,64205959,-1
1596,77423454,-1
1317,64747631,-1
692,2849589,-1
1338,30381409,-1
1496,57424840,-1
1119,61446204,-1
2205,3322439,-1
1596,6992906,-1
1918,79404067,-1
1291,81509724,-1
692,34272757,-1
1291,25292574,-1
1291,70093626,-1
12,54410398,-1
1415,61349572,-1
212,42938201,-1
1566,54416844,-1
1284,8427238,-1
302,37602396,-1
561,80351631,-1
1351,80692211,-1
1415,20018253,-1
561,45920875,-1
2054,80082256,-1
436,60028813,-1
1790,15516061,-1
231,5618443,-1
975,43198726,-1
136,42601561,-1
686,43301814,-1
692,55665173,-1
191,52451866,-1
411,5212202,-1
411,11319433,-1
1827,24055332,-1
1291,76085587,-1
1716,2641796,-1
411,52305748,-1
1140,8166484,-1
543,33566409,-1
389,21895090,1
1918,75229318,-1
916,16607844,-1
894,55465221,-1
389,19205072,-1
389,43430434,-1
543,38351029,-1
1596,46836718,-1
853,18626381,-1
2013,16652238,-1
411,4237924,-1
692,31644101,-1
1468,51805998,-1
1950,76360291,-1
624,2603272,-1
1407,140200,-1
1716,9909459,-1
1468,57819065,-1
561,39118494,-1
1254,81106055,-1
